Raw_Track_Title,Clean_TrackTitle
"The Four Seasons, Concerto No. 3 in F Major (L'autunno - Autumn), RV 293 (Op. 8, No. 3): I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Violin Concerto in E Major, RV 269 ""Spring"": II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 3 in F major, Op. 8, RV 293, ""Autumn"" (L'autunno): Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto for Violin and STrings in E, Op. 8, No. 1, R. 269 - ""La Priavera"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto for Violin, Strings and Continuo in F Minor, No. 4, Op. 8, Rv 297, “l’ Inverno” (Winter): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto for Violin, Strings and Continuo in E Major, No. 1, Op. 8, Rv 269, “la Primavera” (Spring): III. Allegro Pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 2 in G Minor, Op. 8, RV 315, Summer: II. Adagio - Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Violin Concerto No. 4 in F Minor, RV 297: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto For Violin And Strings In F Major, Op.8, No.3, RV 293 ""L'autunno"": 2. Adagio molto (Ubriachi dormienti) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
MOVEMENTS FROM THE FOUR SEASONS: 2ND MOVEMENT OF SUMMER ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto For Violin And Strings In F Minor, Op.8, No.4, RV 297 ""L'inverno"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto For Violin And Strings In E Major, Op.8, No.1, RV 269 ""La Primavera"": 2. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 3 in F Major, RV 293 ""Autumn"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Op. 8, RV. 297: II. Largo - Winter ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons - Violin Concerto in F Major, Op. 8, No. 3, RV 293 - ""Autumn"": I. Allegro (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Violin Concerto in F Minor, ""Winter"", Op. 8 No. 4, RV 297: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Dört Mevsim, Konçerto No. 2 in G Minor, RV 315 ""Yaz"" ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 2 In G Minor, Op. 8, RV 315, ""L'estate"" (Summer): II. Adagio e Piano - Presto e Forte ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 in E Major, RV 269, Op. 8, No. 1 ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
The Four Seasons - Concerto No. 4 in F Minor Op. 8 No. 4 RV297 'Winter': III. Allegro ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Winter, Op. 8 - 4: 2nd Mvt: Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"String Concert No.2 in G Minor, RV315 ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Four Seasons, Op.8, Winter: Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
La Primavera op. 8 No. 1: III. Allegro ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
Le Quattro Stagioni (The Four Seasons): L'autunno (Autumn): II. Adagio molto ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Konzert Nr. 3 F-Dur op. 8, RV 293: 3. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 3 in F Major, RV 293 ""Autumn"": I. Allegro (Ballo e canto de"" Villanelli) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
Summer ( L’ Estate ) / Allegro non molto - Allegro: Summer ( L’ Estate ) / Allegro non molto - Allegro ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Vivaldi: Concerto for Violin and Strings in F minor, Op.8, No.4, R.297 ""L'inverno"" - 2. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
Autumn ( L’Autunno ) / Allegro - Allegro assai: Autumn ( L’Autunno ) / Allegro - Allegro assai ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Die vier Jahreszeiten, Op. 8, Concerto No. 3 in F Major, RV 293 ""Der Herbst"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Le quattro stagioni, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto No.1 In e Major, Op. 8, No. 1, RV 269 - ""La Primavera"" (""Spring""): III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 1 In e Major, Op. 8, RV 269, ""La Primavera"" (Spring): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto, Op. 8 No. 1–4: Winter, RV 297, Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 3 in F, RV 293 'L'autunno': III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto for Violin and Strings in F minor, Op. 8, No. 4, R. 297 - ""L'Inverno"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
﻿Violin Concerto Op.8 No.2 in g “L'Estate” (Summer) RV 315: III. Presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto No. 3 in F Major, RV 293, Op. 8 No. 3 ""Autumn"" (Arr. H. Oeler for Violin and Accordion) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Autumn, Op. 8 - 3: II. Adagio ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
1st. Classic Suite - Spring ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"" : 2. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The 4 Seasons: Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring) (arr. A. Prado): II. Largo e pianisimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Concerto No. 3 in F Major, RV 293, Op. 8 No. 3 ""Autumn"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto for Violin and Strings in F, Op. 8, No. 3, R.293 ""L'autunno"": 1. Allegro (Ballo, e canto de' villanelli) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto For Violin And Strings In F Minor, Op.8, No.4, RV 297 ""L'inverno"": 3. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons -Violin Concerto in G Minor, RV 315, ""Summer"" ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto for Violin and Strings in F minor, Op. 8, No. 4, R. 297 - ""L'Inverno"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto No. 1 in E Major, Op. 8 No. 1, RV 269, 'Spring': I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 - ""Winter"": I. Allegro non molto (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
﻿Violin Concerto Op.8 No.1 in E “La Primavera” (Spring) RV 269: I. Allegro ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 1 in E Major, Op. 8 RV 269, ""La primavera"" (Spring): III. Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Adagio from Autumn Concerto No. 3 in F Major RV 293 - The Four Seasons, Op. 8 ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
L´Estate op. 8 No. 2: I. Allegro mà non molto ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto For Violin And Strings In E Major, Op.8, No.1, RV 269 ""La Primavera"": 3. Allegro (Danza pastorale) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"L'Estate Violin Concerto in G Minor, RV 315: III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto No. 3 in F Major, Op. 8, RV 293 ""Autumn"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 ''L'inverno'': II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto in G Minor, RV 315: I. Allegro non molto (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Violin concerto in F Major, ‘Autumn’, op.8 no.3, rv 293 - Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Spring, Op. 8/1: I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto in F Minor for Violin, String Orchestra and Continuo, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin Concerto in F Major, RV 293: I. Allegro (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Largo aus ""Die vier Jahreszeiten""; Der Winter op. 8, Nr. 4 ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto for Violin and Strings in F Minor, Op.8, No.4, R.297 ""L'inverno"": 2. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"" ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Violin Concerto No. 2 in G Minor, Op. 8, RV 315 ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Summer, Op. 8 - 2: 2nd Mvt: Adagio ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"L'Estate Violin Concerto in G Minor, RV 315: I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Violin Concerto in G minor, ‘Summer’, op.8 no.2, rv 315 - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concerto For Violin And Strings In F Minor, Op.8, No.4, RV 297 ""L'inverno"": 2. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
Concerto in F major Op. 8 No. 3 ‘L’Autunno ’: II. Largo ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concert No. 2 in G Minor, Op. 8, RV 315, ""L'estate"" (Summer): III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Violin Concerto No. 2 in G Minor, RV 315: I. Allegro non molto - Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Violin Concerto No. 4 in F Minor, RV 297: III. Allegro - Lento ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto in F Minor for Violín, String Orchestra and Continuo, Op. 8, No. 4, RV 297 ""L' inverno"" (Invierno): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 4 in F Minor (L'inverno - Winter), RV 297 (Op. 8, No. 4): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Four Seasons, Op.8, Spring: Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto para Violín No.3 in F Major, Op. 8, RV 293 ""L’Autunno"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 3 in F major, Op. 8, RV 293, "" Vivaldi L'autunno"" (Autumn) III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons - Violin Concerto in G Minor, RV 315, ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter)"" II. LargoThe Four Seasons, Concerto No. 1 in E Major, Op. 8, RV 269, ""La primavera"" (Spring): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"‘Le quattro stagioni’ (‘The Four Seasons’): Concerto, Op. 8 No. 3, RV 293 ‘L’autunno’ in F major (‘Autumn’): I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Violin Concerto, Op. 8 No. 1–4: Summer, RV 315, Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concerto in E Major for Violín, String Orchestra and Continuo, Op. 8, No. 1, RV 269 ""La Primavera"" (Spring): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto No. 2 in G Minor, RV 315 'L'estate': I. Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
﻿Violin Concerto Op.8 No.1 in E “La Primavera” (Spring) RV 269: III. Allegro ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in G Minor, RV 315: II. Adagio e piano - Presto e forte (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 for Violin, Strings and Cembalo, in E Major, Op. 8, Spring: I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
The Four Season: Summer: III. Presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
L´Inverno op. 8 No. 4: I. Allegro non molto ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 3 in F, RV 293 'L'autunno': II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
The Four Seasons - Concerto No. 1 in E Major Op. 8 No. 1 RV269 'Spring': III. Allegro ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The 4 Seasons: Violin Concerto in F major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn): III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
Le Quattro Stagioni (The Four Seasons): L'estate (Summer): II. Adagio presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Violin Concerto in F Minor, RV 297: III. Allegro (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Le quattro stagioni, Violin Concerto No. 1 in E Major, RV 269 ""La primavera"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons ""Autumn"": Adagio ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Concerto No. 2 in G Minor, RV 315, Op. 8 No. 2 ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The four Seasons, Winter, Op. 8/4: I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concert No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin Concerto in G Minor, RV 315, ""Summer"" from ""The Four Seasons"": I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto para Violín No.1 in E Major, Op. 8, RV 269 - ""La Primavera"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto No. 3 in F Major, Op. 8, RV 293 ""Automn"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
﻿Violin Concerto Op.8 No.2 in g “L'Estate” (Summer) RV 315: II. Adagio ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The 4 Seasons: Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring) (arr. A. Prado): III. Danza pastorale: Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Violin Concerto in G Minor, RV 315, ""Summer"": III. Presto. Tempo impetuoso d'estate ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto for Violin and Strings in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": I. Allegro non molto - II. Largo - III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
The Four Seasons - Concerto No. 3 in F Major Op. 8 No. 3 RV293 'Autumn': II. Adagio molto ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Violin Concerto in F Major, RV 293: III. Allegro ""Caccia"" (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons ""Winter"": Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons - Violin Concerto in G Minor, Op. 8, No. 2, RV 269 - ""Summer"": II. Adagio - Presto (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
Concerto in F minor Op. 8 No. 4 ‘L’Inverno ’: III. Allegro ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto No. 2 in G minor, Op. 8, RV 315, ""Summer"" (L'estate): Adagio e piano - Presto e forte ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Le quattro stagioni, Concerto No. 1 in E Major, Op. 8, RV 269 ""Spring"": III. Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in G Minor, RV 315, ""Summer"" from ""The Four Seasons"": III. Presto. Tempo impettuoso d'estate ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Violin Concerto in G Minor, RV 315: III. Presto (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 2 in G Minor: L'Estate ('Summer'), Op. 8, No. 2 / RV 315: I Allegro non molto – Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Op. 8 – Violin Concerto No. 4 in F Minor, RV 297, “Winter” – Arranged for 2 violins and piano: I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concert No. 3 in F Major, Op. 8, RV 293, ""L'autunno - Danza pastorale"" (Autumn): II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto para Violín No.3 in F Major, Op. 8, RV 293 - ""L’Autunno"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto in F Minor for Violin, String Orchestra and Continuo, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter): III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto No. 2 In G Minor, Op. 8, RV 315, ""L'estate"" (Summer): II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 'L'estate': I. Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 1 in E Major (La Primavera - Spring), RV 269 (Op. 8, No. 1): III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Violin Concerto in F Minor, RV 297, ""Winter"" from ""The Four Seasons"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
The Four Season: Summer: II. Adagio - Presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 in E, RV 269 'La primavera': III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 1 in E Major, RV 269, Op. 8, No. 1 ""Spring"": III. Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
